German,Cafe Heidelberg was a diamond. No gem a diamond. Big sparkly good cut and color and at least two carats. Las Vegas has some of the best dining in the world. One of my favorite spots a strip club that will remain nameless employs not one but two Master Sommeliers. Now there are not but less than two hundred of them in the world so why does any one place need two of them? I'm not sure but only in Vegas will you find such a splurge.
German,With all that said sometimes you need to let your hair down. Sometimes it's necessary to leave the glitz behind and just find some good home country motherland my Oma made it this way and her Oma made it that way and dammit that's the way I want it today kind of food.
German,Cafe Heidelberg is just that kind of spot. In a strip mall off the strip and absolutely perfect. Walk in to the Market and take a right into the Bierstube. It's like walking into the basement Bierstube of some mountainside town in Bavaria. Tapestry on the walls? Yes. Dirndl donned bar wench? Yes! Lederhosen sporting accordion player? Oh yeah!
German,Sarah and I took the bus here from Bellagio for the adventure and it didn't take long as it's only a few miles off the strip. But well worth the trip. Our tip: take a cab. But after our short adventure in public transport the large draft Spatens were welcome and cold.
German,We ordered a bit of everything as soon as we saw the food on our neighbor's table. It all looked so good! And with half the guests being regulars and speaking thick native German dialects we ordered more and more. All of it wonderful. Nothing standing out above anything else. 
German,After singing drinking songs downing schnapps with John the accordion player and six beers later we found ourselves broke (having forgotten our credit cards) payed what we could of the tab stiffed the waitress and hoofed it all the way to the strip (Sarah in heels!)...
German,Now looking back feet all blistered and bloody what does Sarah say about Cafe Heidelberg? When can we go back she asks!
German,And this time we'll bring some extra dough to make up for the shoddy tip we left last summer... oops!
German,Authentic delicious German food definitely worth going off the beaten track for!  We had a coupon for 1/2 off a second dinner but it turned out that on Monday they have select meals (mostly pork dishes) buy one get one free!!  My husband and I ordered the Oktoberfest meal (bratwurst and breaded pork spaetzle and red cabbage) and the pork schnitzel (breaded) with mushrooms in a wine sauce (Delish!!) and BOY did we get a lot of food!  We even ate it for lunch the next day because it was so much food!  
German,"Cafe Heidelberg requires a keen eye to spot it (it is across a parking lot and kind of behind another building) but it has a big blue awning with big letters so we found it okay.  They were nice enough to serve us even though we came 15 minutes before ""closing"" - they serve until 8pm then lock the doors so it's best to get there 7:30 or earlier.  They have a market in the front but in the back they have charming little wooden booths and German memorabilia all over the walls.  "
German,Our food came pretty quickly and it was the best German meal I've had in a restaurant and it's definitely the best German food in Vegas.  The staff was very nice and we spoke for quite a while to our server about the shortage of German restaurants in Nevada and California.  
German,I loved their red cabbage... and the mushroom-covered schnitzel was savory... I hope to go back and try their sauerbraten.  I would have if they hadn't had the 2-for-1 deal on their pork dishes.  I also want to try their sauerkraut.  Gives me a reason to go back!
German,You can look for the 1/2 off second entree coupon online or you can go on Mondays to get the 2-for-1 deal or there's also a feast for 2 for $29.95 -- or just go anytime if price isn't a big deal.  Entrees all run about $26 but they are enough food for 2 meals!  
German,Overall - great authentic hearty food save a little dough rather than eating at the pricey hotel restaurants on the strip!
German,I don't understand all the glowing reviews of this place.  The mashed potatoes and gravy were INSTANT and kraut came from a can.  I cannot say enough that for 12.50 someone had better have at least BOILED the potatoes.  Over priced it deserves to be on Kitchen Nightmares.  Unless we just happed to be there on the one day in their history to have used instant and prepackaged things I would pass it on by.  Their kitchen has at least 3 microwaves visible from the dining area and they charge for lunch avg $15 a plate?  No thank you.
German,I went here a couple of weeks ago and I really expected it to be a lot better. It's crazy expensive for what you get. And I think the owners/servers could benefit from taking the food handlers permit class again. They brought the wrong dishes out to my boyfriend and I. Without thinking my boyfriend removed the tomatoes (with his fingers) from the sandwich then realized and remembered he didn't order a sandwich. When the server/owner came over to fix the situation my boyfriend apologized that he already touched the tomatoes the server picked them up off the table and as he walked away he put them back on the sandwich!!! Who would ever do such a thing!!! Luckily when he served it to the other table something was still wrong because he ended up taking it back to the kitchen. Needless to say I will not be going back to this restaurant
German,Add me to the list of fans of this unsophisticated vegas throwback. Located in the same strip mall where Lefty Rosenthal got blown up and lived this is a slightly divey German restaurant that has excellent weinerschnitzel and a hell of a sausage plat. Things are tough these days and their market items have dwindled. I think their bar area may be closed for most purposes and their a little tight with the free bread but gracious when asked for more. The spaetzl is tops too. I suggest staying away from hofbrauhaus unless you're looking for a drunkfest and go here instead. There's a of the beaten path German place in Pahrump that's good too.
German,Hello my name is ougole I come from germany 5years now I came here to eat with my wife of 50 years. The food here is terible it cost me a marrige . Me and my beautiful wife came in here to eat and food was bad when I tasted the food it was so bad that I spated it on the wife she was so mad she yell and kicked me she scream and yell to go to hell this place cost me 107 plus a marriage.
German,Real old world charm awaits as you open the door to Cafe Heidelberg. Service is friendly the food is as German as you can possibly get in Las Vegas. Everything is fresh and you can taste the quality and love. Sure it might teeter on the more pricy side with dinner entres between $21-$27 but frequent Gift Certificates from restaurant.com can make the meal prices a real bargain. They also now serve a $4.99 Euro brat chips and either a beer (Coors unfortunately) or a soft drink in the side bar area. The decor is very quaint and very old world. A gift shop small grocery deli and a respectable choice of beer in the cooler adds to the charm of this place even if you just browse. Wine selection is so-so. Oh and the apple strudel-home made yummy stuff ya. Oh yeah it's also a great place to come if you want to loose your wife ;-)
German,Let me start by saying I'm no authentic German food expert at all.  So I don't know how authentic the dishes are.  I like the food pretty well.  Have gone there multiple times.  Love their German potato salad and red cabbage.  
German,"That being said they get only 3 stars because they are way over priced (go during 2 for 1) for ""doctored"" dishes.  I asked if they make the potato salad and cabbage from scratch and was told no that it would take too much preptime and that the cook ""doctors"" them from premade.  Also our desert was frozen and had to be heated so not fresh there.  For the prices they ask they should take the time to prep food from scratch.  But I do still like the taste they doctor well to me."
German,Also our last visit the table clothes under glass top were dirty and our waitress was rudish and rushing us.
German,very cheerful waitress. talk alot.
German,the food is okay.  I never had German food so I can't commend on it.
German,portion is large.
German,I order a sweet beer forgot the name. it was good!
German,This is great German food - without all of the noise and hoopla of the Hofbrauhaus.  My husband is from Germanyand this is where we go when he wants a taste of home.
German,The staff is friendly and helpful the portions are huge - so go there when you're hungry!
German,I don't care what people say the food was incredible. My German native friend recommended the place. It looks a bit mom and pop which I'm fine with. There are three spaces here; a bar a store and the restaurant.  
German,me and my bf started with 
German,Bavian Potato Soup - so incredibly good
German,And a bread dumpling soup - amazing.
German,Then we shared a Combination Plate #3  for $17.00
German,Hungarian Debreczinger - rather spicy and good. 
German,Bockwurst  - ooo soo so so mouth watering good
German,Knackwurst  - oh so so soft and so good
German,Our waitress was technically born in Germany but was as american as Apple pie. No biggie she was sweet and a great hostess!
German,We bought German Chocolate to take with us as we were so full.
German,In writing this review I realize I have to go back. The food was just that good. And prices were reasonable. Also I found this http://www.citycoups.com/cafeheidleberg.html couple for half off. I'll print it and see if it works. :)
German,Last night my friends and I went to this German restaurant for the first time. I had read ahead of time that the food was good but there was a problem with the service. I completely agreed. Two of us ordered the #1 special-Stuffed cabbage roll and pork. It was very good; although next time I would ask for the gravy on the side. It was a little too much for me. The meal came with the potato soup which was okay. The red cabbage was delicious. I also ordered a side of potato salad that I highly recommend to have them heat up. It was yummy!
German,Finally for dessert we ordered a piece of the strudel. It was so great! 
German,The reason for the 4 stars is because there was only one waitress for the whole place. She was very nice but kept forgetting things. We never got the rye bread basket . 
German,We will go back with a coupon.
German,Never again!!
German,Nobody acknowledges your arrival and you are left kind of hanging at the front door (please wait to be seated sign) until someone finally notices that you are waiting and yells from behind the counter to take a seat anywhere. 
German,It took 10 minutes to even get a beer ordered (bottled Hoffbrau at $8 for a half liter-ouch and no imported draft).
German,The uninspired menu is WAY overpriced for the mediocre quality even if the portions are ample who cares to eat a bunch of slop.
German,I've lived and traveled throughout Germany and this restaurant with an owner who obviously doesn't care about customer satisfaction wouldn't survive for 1 year.
German,I guess if I want to eat German food again in Las Vegas I would have to opt for the Hoffbrau Haus Las Vegas.
German,Go to Cafe Heidelberg at your own risk-you will most likely be disappointed and overcharged.
German,Caveat Emptor
German,I used Retaurant.Com certificates to dine here during my most recent trip to Vegas from Fri. March/25th/2011 to Sun. March/27th/2011.  Since this trip is alll about exotic dining experiences more than sightseeing in Vegas I chose to experiment this authentic German restaurant.  The location was slightly hard to find but it turned out that the GPS we had didn't pick up the part weather it was from East or West Sahara Ave.  I would recommend calling the restaurant before you start driving out here.
German,I ordered Combo Plate #1 with a boiled Bockwurst and veggies as sides.  There were too much veggies that I couldn't finish the plate.  I ordered authentic German coffee prior to the main dish because I was up till 5am in the morning the night before coming in and the waitress highly recommended me trying their German imported coffee which was extremely strong.  However this coffee DID serve its purpose of helping me stay awake for as long as I can throughout the day to make the day count while having a blast on the Las Vegas strip later.
German,My friends ordered other combos and I also brought in another table of 4----everyone loved their authentic German food----yes various selections of sausages is what they are famous for.  Of course you can't have German food without beer; one of my friends ordered another imported beer from Germany and enjoyed it.
German,At the end of the meal the waitress recommended us trying their dessert----we had the Germman style apple strudel which gave me the sugar rush---that helped me wake up for another several hours before I needed more coffee to continue staying awake!!!
German,All in all my 6 friends and I enjoyed our first experience here at Cafel Heidlberg here off the strip in Las Vegas for the first time.  Once again our theme of the trip was:  exotic food experience and this happened to be one of them because I hadn't had German food in a long time.  
German,Pls. do try if you are in the mood for something unusual.  The decorations inside this cafe were extremely cute and in authentic German designs which were hard to explain because you had to be there to see but this Cafe also has their own professional business website which you can find by Yahoo!-ing this restaurant's name.
German,I'm awaiting pictures from friends' camera to add onto this review.  This was a great awesome first experience for me.....
German,Hope all these details help a great deal!!!
German,"Read all the reviews which included highs and lows but decided to try for myself. Well I went last night and was not happy with the food. The service was adequate but the ""German"" food was not what I had several times in Germany. The prices were out of touch for the quality of the food. They were comparable to Hofbrauhaus but the quality was inferior."
German,This is a cool spot if you're looking for a full-on German experience in a low-key setting. There's plenty of kitschy stuff German decorations and staff dressed in traditional German garb. We stopped by for lunch on a Sunday. It wasn't crowded at all -- maybe 4 other people in the whole place -- and were seated right away in a booth towards the back. We had our three year old in tow and the waitress even brought us a box full of toys to keep him occupied. Apparently the owner brings in her kids toys whenever he out grows them and keeps them in the restaurant in case any other kids want to play with them. That's what I call a family-friendly restaurant!
German,As for the food... well I know nothing about German food. I opted for the spaetzle ($11) since it seems to be a popular dish. What came to the table was a large plate overflowing with egg noodles topped with melted Swiss cheese and surrounded by sliced tomatoes. For an additional $4 sauteed mushrooms and onions were added to it. The serving was large enough for two maybe even three people. It was a little on the bland side despite the toppings but still tasty.
German,Their beer list and desserts sounded intriguing (especially the apple strudel) so it may be worth a return visit. You can find coupons on line for buy one get 1/2 off a second entree at http://www.citycoups.com/cafeheidleberg.html.
German,3.5 Stars
German,There are few German restaurants in Las Vegas In fact this is one of two. The other is the Hofbrauhaus which has a completely different goal in mind (attract tourists)  than this more quaint and authentic German restaurant located away from the busy strip and in a small not too flashy shopping center.  The waitress dressed in a dirndle and spoke German (and English of course) We sat is a private and cozy booth near the kitchen.  The food was authentic and absolutely to die for!  German or not you will love the food at this wonderful restaurant/deli. I ordered the chicken schnizel and although I think it could have easily fed three adults from my one plate I ate the entire thing by myself and the mashed potatoes too! Everyone else took half of their meals home and I think ate the left overs for two other meals. I was just so good I couldn't stop!  After dinner we browsed the market side of the shop and bought some other German treats. They also have neat steins and other non food German decor. Es war köstlich!
German,Let me start by saying i purchased a $25 gift certificate from Restaurants.Com like many others did previous to going to Cafe Heidlberg. And if your thinking about doing the same you might want to read this review to make sure you dont feel duped after you get your bill. 
German,The location of the restaurant is very  much out of the way and in a not so desirable location either but sometimes this is where you get the best food. Walking into the place the staff was very friendly and helpful. I have high expectations of German food from a place i use to frequent back home and this was lacking in a few areas. As the dining room was kind of unwelcoming with the way it was setup with glass cases of countless items on display for sale. I feel like if im paying $30 a plate for dinner that i would like to eat in a dining room at the least instead i felt like i was sitting in a pawn shop. Lets get to the food split pea soup was tasty bread dumplings were just ok lacking in flavor a bit the schnitzel was good no doubt and the spaetzle was just ok. The entire mean was kind of ho hum and nothing to really write home about although i would have gone back except for what happen when i received my bill. 
German,I did what Restaurants.Com suggests in trying sides and higher priced dishes because you have your gift certificate. This is where the extra split pea soup and dumplings are ordered which i wouldnt usually do because i already know my portion is going to be huge and fill me up. Most all certificates on Restaurants.Com suggest that anywhere from a 15-20% gratuity is auto added to your bill and i personally am not a fan of this as i should be able to tip my server based on performance and is partially why i even got the Cafe Heidelburg certificate in the first place. So a bill for dinner for two came out to $64 for dinner and two sides and that was AFTER the use of my $25 gift certificate. This was partially because the waitress decided she was going to add 20% for herself regardless if my certificate disclosed that or not. That means that im almost at $90 total bill ($64 + $25= $89) to eat in a pawn shop and have mediocre food at best. I will not return as this is ridiculous there are far too many great restaurants where i can have dinner for two for $90 and you feel like it was worth it. $28 dinners for this place? If your even in Seaside CA go to Stammtisch and enjoy your dinner service and atmosphere and spend half that. http://www.yelp.com/biz/stammtisch-restaurant-seaside
German,Cafe Heidelberg where do I start? The food was very good. I have lived in Germany for a long time and I can say that the food was very authentic. We had a triple course menu with German potato soup (VERY GOOD) schnitzel baked with ham and Swiss cheese and dessert ( I ordered the Schwarzwaelder Kirchtorte = Black forest cherry cake and my husband had the Apfelstrudel with Vanilla sauce). The entree came with a side of potato salad and spaetzle. Thinking about the warm potato salad makes my mouth water:)
German,Service was good. She over spilled my husband's beer... He almost cried lol Beers were imported and brought back some memories. All in all I think this place is a little too pricey. Ok. the portions are big but honestly I would rather have smaller portions and pay less for it. I still have my restaurant.com coupon that I couldn't use that day because they only work on the normal entrees and not the special menu. Might go back not sure yet...
German,Had lunch after the real lunch hours were over and owner still made us German potato pancakes. I thought she was very nice and food was very good and authentic. Im sure the dinner would be great.
German,I love German food and always have trouble finding affordable and authentic German fare.  Cafe Heidelberg's menu covers a wide range of food and styles and is also affordable for those other reviewers complaining about the entree prices I will tell you that as someone who visits many German restaurants an entree cost of $15-$30 is MORE than reasonable.
German,If you are interested in checking out this place I would suggest going to Restaurants.com and catch a gift certificate when they are running specials.
German,Our usual dining group went to the cafe this week. We ordered a variety of dishes and ate family style. My favorites were the rolled cabbage and the dumplings. The red cabbage and sauerkraut were good but the potatoes and spatzel were just okay. The wiener schnitzel was over cooked and dry. The desserts were excellent.
German,I've been here dozens of times and this restaurant is one of those where I'll keep returning if only for the schnitzel on a bun.
German,Granted their spaetzle is bland on its own.. all noodles are.. so I like to confound the staff by ordering a size of spaetzle with saurbraten sauce.. so yummy!  I do love the saurbraten meal but I realized it's the sauce that I love about it mostly.
German,Their warm potato salad and red cabbage side dishes are always on my order love them both.
German,But back to my schnitzel on a bun.. they only have it on their lunch menu but you can order it any time you want.  As a refugee from Iowa I grew up on pork tenderloin sandwiches.. this is as close to the Iowa experience as I've found.  You eat it like a burger and choose your toppings accordingly.  My only complaint is the mustard... as a German restaurant they only have the brown mustard as an option.  But mustard aside it's something that I have to have periodically and only Cafe Heidelberg can fix this craving.
German,Oh and my German husband?  Yes he LOVES this restaurant and absolutely everything on their menu.  :-)
German,Our monthly dining group picked Cafe Heidelberg for dinner before one of our events.  It was my first time ever trying German food although I've seen plenty on Food Network and Travel Channel.
German,There was 5 of us and we decided on sharing 4 entrees the Farmer's Plate The Schnitzel combo Rinderrouladen and Cabbage rolls all about $28+ each kinda steep I know...
German,Out of the 4 entrees my favorite was the cabbage rolls it was moist and flavorful.  The other dishes were just okay.  The deep fried pork was slightly dry.  I think my favorite thing about the meal was the red cabbage.  Their sauerkraut was good too but the red cabbage was delicious!
German,For desert we got two apples strudels and the chocolate cherry cake.  The strudels were good but that chocolate cake was AWESOME not too sweet.
German,Overall food was good but would I return? Hmm not sure maybe if someone invited me =)
German,Achtung dieses Essen ist gut! 
German,Better food than the Hofbräuhaus Las Vegas It has that HOME feel to it.. 
German,There was only one waitress but the place was not that busy at the time we arrived she did take care of us (table of 5) in an expedient manner and kept checking on us from time to time. 
German,It was nicely crafted food not salty or bland we shared the the Farmer's Plate The Schnitzel combo Rinderrouladen and Cabbage rolls and they were all great with that home taste although the breaded pork was slightly dry due to overcooking I still ate it....I usually hate cabbage but here was excellent I would go back and eat just that because its that good the red cabbage was superb. 
German,I wont give you a review on each dish because I forgot what was called what.... but I do remember that their pasta was not interesting at all. everything else was great. 
German,The place was clean as expected the restaurant sits in an older building and it shows but overall I liked the quaint little hole in the wall place it sits in request a booth because it seats in a more private area than on the front the front tables feel like sitting at an old cafe/ truck stop type place. 
German,For the experienced and inexperienced palate this place will bring you home great service and great food...a bit pricey but worth it. Don't forget to try their many German Beers they have a good selection.
German,Meh...not really sure what the hype was. It was decent food with large portions but nowhere near worth the $100 our bill came to after two beers and two entrees. We both ordered Franziskaner's and I had the classic schnitzel (I can't remember what my husband had). 
German,Everything about this place was average except for maybe that it's one of the few truly German restaurants in Vegas. The beer selection was great but I would hope it would be. The red cabbage was yummy and the potatoes had potential but I don't like onions so I can't really be impartial there.
German,I don't think I would eat here again...
German,Cute little place! We came here with a restaurant.com coupon. The service was extremely friendly helpful and attentive. We ordered to entrees and split a strudel for dessert. The entrees were a bit pricey but the portions were huge. The decor was awesome and really made the atmosphere fun. My favorite part was the store attached to the restaurant (which also sells the wonderful strudel). I will be back for that strudel.
German,My wife is not really sure what the hype was but I love this place. It has more than decent food with large portions but nowhere near worth the $100 our bill came to after two beers and two entrees (which is why I knock off that last star).
German,We both ordered Franziskaner's and my wife had the classic schnitzel while I have an interesting dish of which the name I cannot remember. It was some sort of meat stuffed with something. It was good I wish I didn't sound like an idiot describing it. 
German,The first time I came without the wife I had the farmer's plate and it was EXCELLENT but there was so much food I couldn't even finish it all.
German,Everything about this place is great. Everything is authentic and made from scratch and I've had the same waitress both times I've come and she is just great. 
German,The atmosphere is great too but make sure you go passed the deli and into the actually restaurant area (when you enter the store/deli go left and then right around the corner) because otherwise you'll miss out on the experience. The beer selection was great but I would hope it would be. And all of the food is excellent.
German,I will come here again whenever I get a chance. Too bad it's not a little closer to home (we're in the Northwest).
German,Either way definitely go here but beware the prices. They will stack up if you aren't careful.
Taiwanese,pretty good but too much smokers in there. the business owner is a good friend of ours. good place recommended. i haven't been there for a while but the food i remember is really good.
Taiwanese,I only like one drink here but it's enough for me to come in occasionally.  I love their green milk tea other than that I am not a fan of the drinks here.  The fruit drinks aren't made of real fruits and sometimes they taste powdery.
Taiwanese,As for the food there is only 2 things I like.  The taiwanese sausage ( I don't know where else to get this in Vegas) and the spiced pork chop plate is a pretty good price for lunch.
Taiwanese,I don't like going at night though because that's when all the young teenagers come out...and I hate the smokers too.  I wish lung cancer on all of them.  :oP
Taiwanese,Well because of the smoking law...no smoking here. Tea Planet is a great place to get different flavors of Boba from Milk tea hot fruit etc. There's a wide selection of different teas. The other cool thing is there's a bunch of tables where people can just hang out and socialize play cards read etc.
Taiwanese,They also serve food but I've never really eaten much here. My favorite is the Almond Tea. They also have really good ube tea(purple yam). 
Taiwanese,I would like to come here more often but the parking really sucks especially late at night due to Ichiza traffic.
Taiwanese,I'm surprise about the rating about Tea Planet....it should be more stars....cos to me...is really good...they have a good selection of drinks...I pick different drinks all the time...and is always good...I love their thick toast...and their food is great...I've been to a lot of these Taiwanese boba places..in NYC and SF but this one is my favorite...=)
Taiwanese,"The only thing I like here is the main thing they serve the boba teas.  I like almost all of them.  Not a big fan of the thai tea here though.  The food is below average.  I wouldn't get any unless you were really hungry and couldn't wait to eat some asian food even though there's PLENTY of other places right next door to it to eat better food.  There are a lot of younger people who go there.  Hey at least no smoking though which is a plus for me.  If you're bored ask for a deck of cards which is what everyone else seems to do.  Also it's cheaper to order a boba ""To Go.""  Maybe it's because there's limited seating so they want you to get the hell out of there?"
Taiwanese,Our out-of-town guest was in dire need of some boba before she returned back to Wisconsin.  Seeing Tea Planet all the time after my many jaunts to Ichiza it was my first time in.  This place is always popping in the late evenings and it's no exception on a weekday night.
Taiwanese,We grabbed a table by the window and perused the menu.  It took us all awhile to order since we didn't know where to start.  After getting our orders in we were able to get a deck of cards so we can be part of the crowd.  The BF and I shared a large Mango Snow Ice ($6.25) with no tapioca.  Good stuff mostly because it tasted like mango puree.  Our other friends order the Chrysanthemum tea which came with two tea cups a medium Lychee Snow Ice with tapioca ($4.75) and a Iced Black Tea.  When ordering the black tea the waiter asked if he wanted it hot or cold and he opted for cold.  He didn't expect it to be sweetened though.  It ended up being okay in the end but took him by surprise when he tasted the sweetness.
Taiwanese,To grub on we ordered Fried Spicy Chicken ($4.50) which is deep fried with basil.  The BF and I like to grub on this from various boba places that offer it.  We also tried the Fried Tofu ($4.50) which is pretty basic and comes with hot sauce.  But decent when you want fried junk.  We tried ordering the Taiwanese Pork Pacman ($6.50) but the waiter strongly discouraged us from ordering it.  We ended up with the Fried Squid Balls ($4.50) which is exactly what it is squid balls!  (Not those kind of balls duh!)  Food is pretty pricey when you look it over but you're really here for their beverages.  They also serve random things like Chicken Alfredo Pasta ($7.50) and Squid Jerky ($4.50). 
Taiwanese,The cool thing about this place is that you can chill and hang out.  You can grab a deck of cards and just have a good time.  (Apparently we were having too much fun though 'cuz they told us to quiet down.)  You'll find people of all ethnic backgrounds here as well which I always think is a cool thing.
Taiwanese,Service is just okay.  They never cleared our table so we had to put the plates on the shelf next to us.  We were there for a good couple of hours too and ordered throughout our stay so that's probably why they allowed our loud selves to stick around.  
Taiwanese,Overall I do like places that allow you to hang out and play cards.  Serving some cool beverages and good snack foods to share always makes it a decent place to kick it!
Taiwanese,Sidenote: $3 minimum per person.
Taiwanese,(I added pics of our drinking and snacking in the business profile!)
Taiwanese,"It's an okay place if you're under aged and can't get in to the clubs.  It's just your small ""coffee place"" look but serves boba-tea.  I like the fact that you can sit down and be served.  While waiting you can play cards and board games since they provide it.  "
Taiwanese,I've taken people here on a first date just to feel them out.  It's casual and not intense.  I can be myself here and just be comfortable.  My favorite drink here is the Lychee Boba Tea with Lychee chunks.  As for the food it's just okay.  Nothing special but if you're hungry they serve.
Taiwanese,"This is Las Vegas' version of Tea Station I guess.  The sign said ""Tea Planet"" but everything inside had the Tea Station logo."
Taiwanese,I think it's in the Tea Station employee hand book that the servers are supposed to be rude.  We got the same crappy service in Vegas that we would normally get in the San Diego and Los Angeles locations.
Taiwanese,Our drinks took a long time to come out (the place was not packed).   We ordered green tea green milk tea and peppermint milk tea - they were good though they tasted the same and the boba had the same consistency as the other locations.    
Taiwanese,Their spicy chicken wings were pretty good I would have to say better than the San Diego locations.
Taiwanese,This location gets 2 stars because of the bad customer service and the lengthy time it took us to get our drinks.
Taiwanese,The selection is amazing and it's perfect for a late night outing. Lots bring games to play with friends while they're there.
Taiwanese,I'm the only remaining member of my family that regularly goes to Tapioca Tea Rooms even though I was introduced to them by my kids when they were teen-agers. The best Boba Joint back then was Tea Planet as the place known as Tea Station is now called. 
Taiwanese,What makes a good Tapioca Tea Room? A wide selection of Teas with or without the Tapioca Balls. A good selection of snacks... and the Tea Station provides an ample selection of snacks to outright meals. And an ambiance that is not aimed at the teen-age crowd - the decor will tell you when you walk into Tea Station that you don't have to be a teen-ager to frequent this establishment. In fact you don't even have to order Tapioca Teas. There is bench seating against the right wall as you enter that runs the entire length of the establishment... with handsome teak tables and chairs that further define seating spaces. Very classy and nice atmosphere.
Taiwanese,My favorite Tea with Tapioca is either the Green Milk Tea or the Green Milk Tea with Honey... both with Tapioca balls.
Taiwanese,My favorite snacks are...
Taiwanese,   Tea Boiled Egg
Taiwanese,   Chinese Sausages
Taiwanese,   Fried Tofu
Taiwanese,   Bean Cake
Taiwanese,   Braised Pork with Preserved Vegetables
Taiwanese,   Instant Ramen with 1 Egg
Taiwanese,   Picked Ground Pork with Rice
Taiwanese,Why doesn't my kids like Boba anymore? They're in their mid-20s now and they've graduated (with their friends) to finer eating establishments. The main reason they give is that the crowd at the Tea Station is mainly non-Asian now... to them it has been taken over by a different crowd.
Taiwanese,After five years of not having a Tapioca Tea from the Tea Station... it seems to me it has definitely changed. I ordered a Green Milk Tea with Tapioca from there right after dinner at Ichiza upstairs from the Tea Station. The wait-staff seems a little older and a little less friendly. Of course they could have been mad that there were only two persons waiting on a 70% filled establishment - In the past there could be up to four persons waiting on customers. There is also a rule at all the Tea Stations that a person can't sit at any of the tables without ordering a snack or meal... ridiculous! The crowd is getting a little older also... the age of the crowd on a weekday at 11pm seemed to be more in their late 30s than the predominantly teen-age college-age crowd back when I lived in Las Vegas. But the ethnicity of the people there at that time of night contradicted what my kids said about the declining Asian audience... over 70% of the people there at 11pm were Asian.
Taiwanese,One thing hasn't changed though - the Tea is as good as ever.
Taiwanese,They were open on Thanksgiving.  Four stars off the bat.  Then again the Chinese places are the only ones open on Thanksgiving anyway.
Taiwanese,This is a sister store to TenRen so you know it can't be one of those awful places where the boba tastes old and crusty...  Mmm.
Taiwanese,"I just got a Tea Planet card after my first trip 4 days ago and we've already gotten 7 punched holes in our card!  Crazy!!  But seriously..love the boba.  I am not into the fried food so much but most menu items aren't bad.  Their ""pacman"" pork is prob my fav."
Taiwanese,the milk tea is made from scratch. (oolong tea and condensed milk) vs your normal made from powder crap you get at your local tap x or quicklys. the boba is fresh nice and chewy. 
Taiwanese,the mango snow ice is also very good. nice at tangy. made from fresh fruit of course!
Taiwanese,the spiced fried chicken (is not spicy) its pretty good its seasoned well and has a nice crunch nice small size and cheap snack.
Taiwanese,the pork chop fried rice was pretty good. i think the one place i like better than here is sinbala in so cal but its pretty good here. 
Taiwanese,portion size is pretty good. you get rice with ground pork on top a big piece of deep fried pork chop (seasoned well) pickled cabbage egg and this other cabbage type thing. nice and filling. 
Taiwanese,i also had the green dumplings very cute presentation of green and white skinned dumplings they taste the same (whether its green or white).
Taiwanese,the hot teas are brought to you in a clear glass tea kettle on a tray. all the other boba drinks come to you in huge glass glasses (think like those beer glasses w/ handle if you get the large size).
Taiwanese,service was good the girls working there are cute and nice. 
Taiwanese,our drinks and dishes came out pretty quickly too. 
Taiwanese,decor: i'd have to say its one of the nicest looking tea places i've been to probably can accomodate around 50 people pretty clean and plays fobby chinese music. 
Taiwanese,if you're jonesin for some boba in vegas you MUST come here. 
Taiwanese,location is pretty fair its not too far from the strip its pretty close to wynn and TI.
Taiwanese,Places like this remind me of how much i miss San Jose and places like Tapioca Express. 
Taiwanese,Ordered a Peach Yogurt snow with pears. larges are...LARGE but expensive San Jose i can expect to spend about 4.50 for one that's just a quarter smaller but here it's 6 bucks. 
Taiwanese,Other then being a penny pinching bastard i can find anything else wrong with the place will try to come back to try the mango everyone's raving about as well as the chicken.
Taiwanese,This place is MUCH BETTER then that other Taiwanese place down the road that everyone employees and customers included give me the judging eyes for a foreigner. Note i was born in CALIFORNIA and spent an enlistment in the Marines i also practice my 2nd amendment right by owning a Springfield 40cal so if I am to be considered a foreigner we got serious issues....
Taiwanese,:: UPDATE ::
Taiwanese,Okay just bumped this place up from a 3 star to a 4 star.
Taiwanese,+ Finally found something i liked that made me go up a star and that's the Iced Bubble Coffee with pearl
Taiwanese,- Everyone raves about the mango snow ice i believe to me it's not bad but i'd never order it again it tastes too artificial and lots of it.
Taiwanese,Maybe this place just isn't my cup of tea?
Taiwanese,Honestly I'm not much of tea drinker and the food on this menu was well out of my comfort zone but I was looking to try new things.  Squid jerky was definetly a new thing to try.
Taiwanese,It's been awhile since I'd eaten seafood so the taste of the squid in my mouth took some getting used to...as well that it was jerky so I couldn't eat it quickly or swallow...the taste had to linger in my mouth for quite awhile.
Taiwanese,This business is located just underneath the popular Ichiza sushi restaurant our first choice for this evening but with an hour wait we chose to go to Tea Planet instead.  The smells were excellent when we walked in though I can't quite say what it was; it was quite sweet.  Many young adults or older kids were sitting around playing card games and drinking tea or consuming some type of rice-based food.  
Taiwanese,The menu is primarily tea in many forms from hot to cold mixed and plain.  The food is almost an afterthought yet what you get when you order something from the menu is a complete meal.  I ordered the squid jerky as an appetizer (or not heh) for $4.00 my Spiced Pork Slices were $7.00 and came with sticky rice onions and greens.  It was an interesting meal that I cannot say I totally enjoyed but did not hate either.
